Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Season
Dante Cunningham,27.0,NOP,PF,66.0,27.0,25.0,2.3,5.1,45.09803921568628,0.0,0.2,0.0,2.3,5.0,46.0,45.09803921568628,0.4,0.7,57.14285714285715,1.1,2.8,3.9,0.8,0.7,0.6,0.5,1.5,5.2,No Awards,2014-15
Joe Ingles,27.0,UTA,SF,79.0,32.0,21.2,1.9,4.5,42.22222222222222,0.9,2.6,34.61538461538461,0.9,1.9,47.36842105263158,52.22222222222223,0.4,0.5,80.0,0.3,1.9,2.2,2.3,0.9,0.1,1.2,1.6,5.0,No Awards,2014-15
Matthew Dellavedova,24.0,CLE,SG,67.0,13.0,20.6,1.7,4.6,36.95652173913044,1.0,2.5,40.0,0.6,2.1,28.57142857142857,47.82608695652175,0.4,0.6,66.66666666666667,0.6,1.3,1.9,3.0,0.4,0.0,0.9,2.3,4.8,No Awards,2014-15
Bradley Beal,22.0,WAS,SG,55.0,35.0,31.1,6.5,14.5,44.827586206896555,1.9,4.9,38.77551020408163,4.6,9.6,47.916666666666664,51.37931034482759,2.5,3.2,78.125,0.7,2.7,3.4,2.9,1.0,0.2,2.0,2.1,17.4,No Awards,2015-16
Ryan Anderson,27.0,NOP,PF,66.0,7.0,30.4,6.0,14.1,42.5531914893617,2.0,5.4,37.03703703703704,4.0,8.7,45.97701149425288,49.645390070921984,3.0,3.5,85.71428571428571,2.0,4.0,6.0,1.1,0.6,0.4,1.4,1.7,17.0,6MOY-6,2015-16
Jrue Holiday,25.0,NOP,PG,65.0,23.0,28.2,6.3,14.4,43.75,1.3,4.0,32.5,5.0,10.4,48.07692307692307,48.26388888888889,2.8,3.3,84.84848484848484,0.4,2.6,3.0,6.0,1.4,0.3,2.6,2.3,16.8,6MOY-16,2015-16
Lou Williams,29.0,LAL,SG,67.0,35.0,28.5,4.2,10.3,40.77669902912621,1.6,4.8,33.333333333333336,2.6,5.6,46.42857142857144,48.543689320388346,5.3,6.3,84.12698412698413,0.5,2.1,2.5,2.5,0.9,0.3,1.6,1.6,15.3,No Awards,2015-16
Will Barton,25.0,DEN,SG,82.0,1.0,28.7,5.2,12.0,43.333333333333336,1.4,4.0,35.0,3.8,8.0,47.5,49.16666666666667,2.6,3.3,78.7878787878788,0.7,5.1,5.8,2.5,0.9,0.5,1.7,1.8,14.4,6MOY-4,2015-16
Jamal Crawford,35.0,LAC,SG,79.0,5.0,26.9,4.8,11.9,40.33613445378151,1.5,4.4,34.090909090909086,3.3,7.5,44.0,46.63865546218487,3.1,3.4,91.1764705882353,0.3,1.6,1.8,2.3,0.7,0.2,1.4,1.5,14.2,6MOY-1,2015-16
Darren Collison,28.0,SAC,PG,74.0,15.0,30.0,5.1,10.5,48.57142857142856,1.2,2.9,41.37931034482759,3.9,7.6,51.31578947368421,54.285714285714285,2.6,3.1,83.87096774193549,0.4,1.9,2.3,4.3,1.0,0.1,1.8,1.9,14.0,6MOY-15,2015-16
Zach LaVine,20.0,MIN,SG,82.0,33.0,28.0,5.3,11.7,45.2991452991453,1.5,3.9,38.46153846153847,3.8,7.8,48.717948717948715,51.70940170940172,2.0,2.5,80.0,0.3,2.5,2.8,3.1,0.8,0.2,1.9,2.4,14.0,6MOY-14,2015-16
Enes Freedom,23.0,OKC,C,82.0,1.0,21.0,5.0,8.8,56.81818181818181,0.1,0.3,33.333333333333336,4.9,8.5,57.64705882352942,57.386363636363626,2.4,3.1,77.41935483870968,3.0,5.1,8.1,0.4,0.3,0.4,1.4,2.0,12.7,6MOY-3,2015-16
Mirza Teletović,30.0,PHO,PF,79.0,1.0,21.3,4.2,9.8,42.857142857142854,2.3,5.8,39.655172413793096,1.9,4.0,47.5,54.591836734693864,1.5,2.0,75.0,0.7,3.1,3.8,1.1,0.4,0.3,1.1,2.0,12.2,6MOY-16,2015-16
Omri Casspi,27.0,SAC,PF,69.0,21.0,27.2,4.3,9.0,47.77777777777777,1.6,4.0,40.0,2.7,5.0,54.0,56.666666666666664,1.5,2.3,65.21739130434783,0.8,5.1,5.9,1.4,0.8,0.2,1.4,2.2,11.8,No Awards,2015-16
C.J. Miles,28.0,IND,SF,64.0,24.0,22.9,4.0,9.9,40.4040404040404,2.2,6.0,36.66666666666667,1.8,3.9,46.15384615384615,51.515151515151516,1.5,1.9,78.94736842105263,0.4,2.3,2.7,1.0,0.8,0.5,1.1,2.2,11.8,No Awards,2015-16
Nikola Mirotić,24.0,CHI,PF,66.0,38.0,24.9,3.8,9.2,41.30434782608695,2.0,5.2,38.46153846153846,1.7,4.0,42.5,52.17391304347826,2.2,2.7,81.4814814814815,0.9,4.6,5.5,1.5,0.9,0.7,1.5,2.3,11.8,No Awards,2015-16
Jeff Green,29.0,MEM,SF,53.0,31.0,29.1,4.5,10.5,42.857142857142854,0.8,2.6,30.76923076923077,3.7,7.9,46.835443037974684,46.666666666666664,2.3,2.9,79.31034482758619,1.0,3.5,4.5,1.8,0.8,0.4,1.3,1.9,12.2,No Awards,2015-16
Jeremy Lin,27.0,CHO,SG,78.0,13.0,26.3,3.8,9.3,40.86021505376344,1.0,2.9,34.48275862068966,2.9,6.4,45.31249999999999,46.23655913978494,3.1,3.7,83.78378378378379,0.5,2.7,3.2,3.0,0.7,0.5,1.9,2.1,11.7,6MOY-7,2015-16
Michael Carter-Williams,24.0,MIL,PG,54.0,37.0,30.5,4.6,10.3,44.66019417475727,0.3,1.0,30.0,4.4,9.3,47.31182795698925,46.11650485436893,2.0,3.0,66.66666666666666,0.9,4.2,5.1,5.2,1.5,0.8,2.8,3.0,11.5,No Awards,2015-16
Bojan Bogdanović,26.0,BRK,SF,79.0,39.0,26.8,4.1,9.5,43.1578947368421,1.6,4.3,37.2093023255814,2.5,5.2,48.07692307692307,51.57894736842105,1.4,1.7,82.35294117647058,0.5,2.8,3.2,1.3,0.4,0.1,1.5,1.5,11.2,No Awards,2015-16
Isaiah Canaan,24.0,PHI,SG,77.0,39.0,25.5,3.4,9.4,36.170212765957444,2.3,6.3,36.507936507936506,1.1,3.1,35.483870967741936,48.40425531914893,1.9,2.3,82.6086956521739,0.3,2.0,2.3,1.8,0.7,0.2,1.2,1.7,11.0,No Awards,2015-16
Dennis Schröder,22.0,ATL,PG,80.0,6.0,20.3,4.1,9.8,41.836734693877546,1.0,3.0,33.33333333333333,3.2,6.8,47.05882352941177,46.938775510204074,1.8,2.3,78.26086956521739,0.3,2.2,2.6,4.4,0.9,0.1,2.3,1.7,11.0,6MOY-9,2015-16
J.J. Barea,31.0,DAL,PG,74.0,16.0,22.5,4.3,9.6,44.79166666666667,1.4,3.5,40.0,2.9,6.1,47.54098360655738,52.083333333333336,1.0,1.3,76.92307692307692,0.4,1.7,2.1,4.1,0.4,0.0,1.5,1.5,10.9,6MOY-12,2015-16
Trey Burke,23.0,UTA,PG,64.0,0.0,21.3,4.1,9.9,41.41414141414141,1.4,4.0,35.0,2.7,5.9,45.76271186440678,48.48484848484848,1.0,1.3,76.92307692307692,0.3,1.5,1.8,2.3,0.5,0.1,1.3,1.3,10.6,No Awards,2015-16
Shabazz Muhammad,23.0,MIN,SF,82.0,0.0,20.5,3.9,8.3,46.98795180722891,0.5,1.9,26.31578947368421,3.3,6.5,50.76923076923077,50.0,2.3,3.0,76.66666666666666,1.2,2.0,3.3,0.6,0.3,0.1,0.9,1.1,10.5,No Awards,2015-16
Evan Turner,27.0,BOS,SG,81.0,12.0,28.0,4.2,9.3,45.16129032258064,0.2,1.0,20.0,4.0,8.3,48.192771084337345,46.23655913978494,1.8,2.2,81.81818181818181,0.6,4.3,4.9,4.4,1.0,0.3,2.1,1.7,10.5,6MOY-5,2015-16
Jerryd Bayless,27.0,MIL,SG,52.0,18.0,28.9,3.6,8.4,42.857142857142854,1.9,4.4,43.18181818181818,1.6,4.0,40.0,54.166666666666664,1.3,1.7,76.47058823529413,0.4,2.3,2.7,3.1,0.9,0.2,1.4,2.1,10.4,No Awards,2015-16
Mario Chalmers,29.0,2TM,PG,61.0,7.0,22.5,3.0,7.3,41.09589041095891,0.8,2.4,33.333333333333336,2.2,4.8,45.833333333333336,46.57534246575342,3.6,4.3,83.72093023255815,0.4,2.2,2.6,3.8,1.4,0.2,1.8,3.0,10.3,No Awards,2015-16
Mario Chalmers,29.0,MEM,PG,55.0,7.0,22.8,3.1,7.5,41.333333333333336,0.8,2.5,32.0,2.3,5.0,46.0,46.666666666666664,3.7,4.5,82.22222222222223,0.4,2.2,2.6,3.8,1.5,0.2,1.8,3.0,10.8,No Awards,2015-16
Allen Crabbe,23.0,POR,SG,81.0,8.0,26.0,3.8,8.4,45.238095238095234,1.4,3.5,40.0,2.5,4.9,51.02040816326531,53.57142857142857,1.2,1.4,85.71428571428572,0.3,2.3,2.7,1.2,0.8,0.2,0.8,2.4,10.3,6MOY-16,2015-16
Myles Turner,19.0,IND,C,60.0,30.0,22.8,4.4,8.8,50.0,0.1,0.2,50.0,4.4,8.6,51.162790697674424,50.56818181818181,1.5,2.0,75.0,1.1,4.4,5.5,0.7,0.4,1.4,1.1,2.6,10.3,ROY-8,2015-16
Marco Belinelli,29.0,SAC,SG,68.0,7.0,24.6,3.6,9.3,38.70967741935484,1.3,4.4,29.54545454545454,2.3,5.0,46.0,45.69892473118279,1.7,2.0,85.0,0.1,1.6,1.7,1.9,0.5,0.0,1.2,1.3,10.2,No Awards,2015-16
Gorgui Dieng,26.0,MIN,C,82.0,39.0,27.1,3.8,7.1,53.52112676056338,0.1,0.2,50.0,3.7,6.8,54.41176470588236,54.22535211267605,2.5,3.0,83.33333333333334,1.9,5.2,7.1,1.7,1.1,1.2,1.7,2.7,10.1,No Awards,2015-16
Kelly Olynyk,24.0,BOS,C,69.0,8.0,20.2,3.7,8.1,45.67901234567901,1.2,3.0,40.0,2.4,5.0,48.0,53.086419753086425,1.4,1.9,73.68421052631578,1.0,3.0,4.1,1.5,0.8,0.5,1.1,2.4,10.0,No Awards,2015-16
Terrence Ross,24.0,TOR,SF,73.0,7.0,23.9,3.7,8.6,43.02325581395349,1.8,4.6,39.130434782608695,1.9,3.9,48.717948717948715,53.48837209302326,0.7,0.8,87.49999999999999,0.3,2.2,2.5,0.8,0.7,0.3,0.6,1.6,9.9,No Awards,2015-16
Ramon Sessions,29.0,WAS,PG,82.0,5.0,20.3,3.4,7.2,47.22222222222222,0.4,1.4,28.571428571428577,3.0,5.9,50.847457627118644,50.0,2.6,3.5,74.28571428571429,0.3,2.2,2.5,2.9,0.6,0.1,1.4,1.2,9.9,No Awards,2015-16
Hollis Thompson,24.0,PHI,SG,77.0,17.0,28.0,3.5,8.8,39.77272727272727,1.9,5.1,37.254901960784316,1.6,3.7,43.24324324324324,50.56818181818181,0.9,1.2,75.0,0.7,2.8,3.5,1.3,0.5,0.3,1.0,2.4,9.8,No Awards,2015-16
Dion Waiters,24.0,OKC,SG,78.0,15.0,27.6,3.6,9.1,39.56043956043956,1.1,3.1,35.483870967741936,2.5,6.0,41.66666666666667,45.604395604395606,1.4,2.0,70.0,0.5,2.1,2.6,2.0,1.0,0.2,1.5,1.8,9.8,No Awards,2015-16
Courtney Lee,30.0,MEM,SG,51.0,37.0,29.2,3.8,8.2,46.34146341463415,1.0,2.7,37.03703703703704,2.8,5.5,50.90909090909091,52.4390243902439,1.5,1.8,83.33333333333333,0.4,1.9,2.3,1.5,1.0,0.3,1.0,1.5,10.0,No Awards,2015-16
Raymond Felton,31.0,DAL,PG,80.0,31.0,27.4,3.5,8.5,41.17647058823529,0.8,2.7,29.629629629629626,2.7,5.9,45.76271186440678,45.88235294117647,1.9,2.2,86.36363636363636,0.5,2.8,3.2,3.6,0.9,0.2,1.5,1.8,9.5,No Awards,2015-16
Doug McDermott,24.0,CHI,SF,81.0,4.0,23.0,3.6,8.0,45.0,1.4,3.2,43.74999999999999,2.2,4.8,45.833333333333336,53.75,0.9,1.0,90.0,0.5,2.0,2.4,0.7,0.2,0.1,0.7,1.6,9.4,No Awards,2015-16
Aaron Gordon,20.0,ORL,PF,78.0,37.0,23.9,3.5,7.4,47.2972972972973,0.5,1.8,27.77777777777778,3.0,5.6,53.57142857142857,50.67567567567567,1.7,2.5,68.0,2.0,4.5,6.5,1.6,0.8,0.7,0.8,2.0,9.2,No Awards,2015-16
Marcus Smart,21.0,BOS,PG,61.0,10.0,27.3,3.0,8.7,34.48275862068966,1.0,4.0,25.0,2.0,4.7,42.5531914893617,40.229885057471265,2.1,2.7,77.77777777777779,1.2,2.9,4.2,3.0,1.5,0.3,1.3,3.0,9.1,No Awards,2015-16
Gerald Green,30.0,MIA,SG,69.0,14.0,22.6,3.3,8.5,38.8235294117647,1.2,3.8,31.57894736842105,2.1,4.7,44.680851063829785,45.88235294117647,1.0,1.3,76.92307692307692,0.4,2.0,2.4,0.8,0.6,0.3,0.7,1.8,8.9,No Awards,2015-16
Austin Rivers,23.0,LAC,SG,67.0,7.0,21.9,3.4,7.7,44.15584415584416,0.9,2.8,32.142857142857146,2.4,4.9,48.979591836734684,50.0,1.2,1.7,70.58823529411765,0.3,1.6,1.9,1.5,0.7,0.1,0.9,2.0,8.9,No Awards,2015-16
Rodney Stuckey,29.0,IND,PG,58.0,1.0,22.0,3.2,7.6,42.10526315789474,0.3,1.4,21.42857142857143,2.8,6.2,45.16129032258064,44.078947368421055,2.3,2.7,85.18518518518518,0.3,2.4,2.7,2.4,0.7,0.1,1.3,1.3,8.9,No Awards,2015-16
Jordan Hill,28.0,IND,C,73.0,11.0,20.7,3.8,7.5,50.66666666666666,0.0,0.0,0.0,3.8,7.5,50.66666666666666,50.66666666666666,1.2,1.7,70.58823529411765,2.1,4.0,6.2,1.2,0.5,0.5,1.3,2.1,8.8,No Awards,2015-16
Toney Douglas,29.0,NOP,PG,61.0,18.0,20.7,3.0,7.3,41.09589041095891,1.3,3.3,39.3939393939394,1.7,4.0,42.5,50.0,1.4,1.6,87.49999999999999,0.4,1.9,2.3,2.6,1.1,0.1,1.0,2.1,8.7,No Awards,2015-16
Terrence Jones,24.0,HOU,PF,50.0,11.0,20.9,3.3,7.3,45.20547945205479,0.5,1.6,31.25,2.8,5.8,48.275862068965516,48.63013698630137,1.5,2.3,65.21739130434783,1.2,3.0,4.2,0.8,0.5,0.8,1.0,1.7,8.7,No Awards,2015-16
Shelvin Mack,25.0,2TM,PG,52.0,27.0,20.3,3.5,8.0,43.75,0.8,2.4,33.333333333333336,2.8,5.6,50.0,48.75,0.9,1.2,75.0,0.3,2.2,2.5,3.6,0.7,0.1,1.8,1.4,8.6,No Awards,2015-16
Cory Joseph,24.0,TOR,SG,80.0,4.0,25.6,3.2,7.3,43.83561643835617,0.4,1.4,28.571428571428577,2.8,5.9,47.45762711864406,46.57534246575344,1.7,2.2,77.27272727272727,0.5,2.1,2.6,3.1,0.8,0.3,1.3,1.6,8.5,No Awards,2015-16
Patty Mills,27.0,SAS,PG,81.0,3.0,20.5,3.2,7.6,42.10526315789474,1.5,4.0,37.5,1.7,3.6,47.22222222222222,51.973684210526315,0.6,0.7,85.71428571428572,0.3,1.6,2.0,2.8,0.7,0.1,0.9,1.3,8.5,No Awards,2015-16
Nik Stauskas,22.0,PHI,SG,73.0,35.0,24.8,2.9,7.5,38.666666666666664,1.5,4.5,33.33333333333333,1.4,3.0,46.666666666666664,48.666666666666664,1.2,1.6,74.99999999999999,0.3,2.2,2.5,1.9,0.6,0.3,1.3,1.6,8.5,No Awards,2015-16
Meyers Leonard,23.0,POR,PF,61.0,10.0,21.9,3.2,7.1,45.07042253521127,1.4,3.7,37.83783783783783,1.8,3.4,52.94117647058824,54.929577464788736,0.6,0.8,74.99999999999999,0.8,4.3,5.1,1.5,0.1,0.3,1.3,3.0,8.4,No Awards,2015-16
Lance Thomas,27.0,NYK,PF,59.0,5.0,22.3,2.9,6.5,44.61538461538461,0.7,1.8,38.888888888888886,2.1,4.6,45.652173913043484,50.0,1.7,2.0,85.0,0.6,1.6,2.2,0.9,0.4,0.1,1.0,1.8,8.2,No Awards,2015-16
Stanley Johnson,19.0,DET,SF,73.0,6.0,23.1,3.1,8.2,37.804878048780495,0.9,2.8,32.142857142857146,2.2,5.4,40.74074074074075,43.29268292682927,1.1,1.4,78.57142857142858,0.8,3.4,4.2,1.6,0.8,0.2,1.6,2.4,8.1,No Awards,2015-16
Tristan Thompson,24.0,CLE,PF,82.0,34.0,27.7,3.0,5.1,58.82352941176471,0.0,0.0,0.0,3.0,5.1,58.82352941176471,58.82352941176471,1.8,3.0,60.0,3.3,5.7,9.0,0.8,0.5,0.6,0.7,2.5,7.8,6MOY-10,2015-16
Langston Galloway,24.0,NYK,PG,82.0,7.0,24.8,2.8,7.2,38.888888888888886,0.9,2.7,33.33333333333333,1.9,4.4,43.18181818181818,45.13888888888889,1.0,1.4,71.42857142857143,0.5,3.0,3.5,2.5,0.9,0.3,0.7,2.2,7.6,No Awards,2015-16
Devin Harris,32.0,DAL,PG,64.0,0.0,20.0,2.6,5.8,44.827586206896555,0.8,2.5,32.0,1.8,3.4,52.94117647058824,51.724137931034484,1.6,2.2,72.72727272727273,0.3,1.9,2.2,1.8,0.9,0.2,1.0,1.9,7.6,No Awards,2015-16
Darrell Arthur,27.0,DEN,PF,70.0,16.0,21.7,3.2,7.0,45.714285714285715,0.6,1.7,35.294117647058826,2.5,5.3,47.16981132075472,50.0,0.6,0.8,74.99999999999999,1.2,3.0,4.2,1.4,0.8,0.7,0.9,2.6,7.5,No Awards,2015-16
Matthew Dellavedova,25.0,CLE,PG,76.0,14.0,24.6,2.7,6.7,40.298507462686565,1.3,3.1,41.935483870967744,1.4,3.6,38.888888888888886,50.0,0.8,0.9,88.8888888888889,0.4,1.7,2.1,4.4,0.6,0.1,1.5,2.3,7.5,No Awards,2015-16
Frank Kaminsky,22.0,CHO,C,81.0,3.0,21.1,2.7,6.5,41.53846153846154,0.8,2.5,32.0,1.8,4.0,45.0,47.69230769230769,1.3,1.8,72.22222222222221,0.9,3.3,4.1,1.2,0.5,0.5,0.7,1.6,7.5,No Awards,2015-16
E'Twaun Moore,26.0,CHI,SG,59.0,22.0,21.4,3.2,6.6,48.48484848484849,0.8,1.8,44.44444444444445,2.4,4.8,50.0,54.545454545454554,0.4,0.6,66.66666666666667,0.3,1.9,2.3,1.7,0.6,0.3,0.9,1.7,7.5,No Awards,2015-16
Shane Larkin,23.0,BRK,PG,78.0,17.0,22.4,2.8,6.4,43.74999999999999,0.5,1.4,35.714285714285715,2.3,5.1,45.09803921568628,47.65624999999999,1.1,1.4,78.57142857142858,0.4,1.9,2.3,4.4,1.2,0.2,1.9,1.6,7.3,No Awards,2015-16
Brandon Bass,30.0,LAL,PF,66.0,0.0,20.3,2.6,4.8,54.16666666666667,0.0,0.0,0.0,2.6,4.8,54.16666666666667,54.16666666666667,1.9,2.2,86.36363636363636,1.6,2.7,4.3,1.1,0.5,0.8,0.6,1.9,7.2,No Awards,2015-16
Corey Brewer,29.0,HOU,SF,82.0,12.0,20.4,2.6,6.7,38.80597014925373,0.7,2.7,25.925925925925924,1.8,4.0,45.0,44.02985074626866,1.3,1.7,76.47058823529413,0.5,1.9,2.4,1.3,1.0,0.2,1.0,2.0,7.2,No Awards,2015-16
Willie Cauley-Stein,22.0,SAC,C,66.0,39.0,21.4,2.9,5.1,56.86274509803921,0.0,0.0,0.0,2.9,5.1,56.86274509803921,56.86274509803921,1.2,1.9,63.1578947368421,2.0,3.3,5.3,0.6,0.7,1.0,0.7,2.2,7.0,No Awards,2015-16
Andre Iguodala,32.0,GSW,SF,65.0,1.0,26.6,2.7,5.7,47.36842105263158,0.8,2.4,33.333333333333336,1.9,3.3,57.57575757575758,54.385964912280706,0.8,1.3,61.53846153846154,0.8,3.2,4.0,3.4,1.1,0.3,1.2,1.6,7.0,6MOY-2,2015-16
Donald Sloan,28.0,BRK,PG,61.0,33.0,21.6,2.5,5.7,43.859649122807014,0.6,1.6,37.49999999999999,1.9,4.1,46.34146341463415,49.122807017543856,1.3,1.7,76.47058823529413,0.3,2.6,2.8,4.4,0.5,0.1,1.3,1.2,7.0,No Awards,2015-16
Wesley Johnson,28.0,LAC,SF,80.0,9.0,20.8,2.6,6.4,40.625,1.3,3.9,33.333333333333336,1.3,2.6,50.0,50.78125,0.4,0.6,66.66666666666667,0.5,2.6,3.1,0.6,1.1,0.7,0.7,2.2,6.9,No Awards,2015-16
Patrick Patterson,26.0,TOR,PF,79.0,0.0,25.6,2.6,6.2,41.935483870967744,1.3,3.7,35.13513513513514,1.2,2.5,48.0,52.41935483870967,0.4,0.4,100.0,1.0,3.4,4.3,1.2,0.7,0.4,0.8,1.6,6.9,6MOY-16,2015-16
Josh Richardson,22.0,MIA,SG,52.0,2.0,21.3,2.4,5.2,46.15384615384615,1.0,2.2,45.45454545454545,1.3,3.0,43.333333333333336,55.769230769230774,0.8,1.2,66.66666666666667,0.4,1.7,2.1,1.4,0.7,0.5,0.7,2.1,6.6,No Awards,2015-16
Ed Davis,26.0,POR,PF,81.0,0.0,20.8,2.5,4.2,59.523809523809526,0.0,0.0,0.0,2.5,4.2,59.523809523809526,59.523809523809526,1.4,2.5,55.99999999999999,2.8,4.6,7.4,1.1,0.7,0.9,0.8,2.5,6.5,6MOY-8,2015-16
Thabo Sefolosha,31.0,ATL,SF,75.0,11.0,23.4,2.5,5.0,50.0,0.6,1.7,35.294117647058826,1.9,3.3,57.57575757575758,55.99999999999999,0.8,1.3,61.53846153846154,0.7,3.8,4.5,1.4,1.1,0.5,0.9,1.5,6.4,No Awards,2015-16
Justise Winslow,19.0,MIA,SF,78.0,8.0,28.6,2.5,5.9,42.3728813559322,0.4,1.5,26.666666666666668,2.1,4.4,47.72727272727273,45.76271186440678,1.0,1.5,66.66666666666666,1.0,4.1,5.2,1.5,0.9,0.3,1.2,2.4,6.4,ROY-6,2015-16
Randy Foye,32.0,2TM,SG,81.0,8.0,20.3,2.1,6.0,35.0,0.9,3.1,29.03225806451613,1.2,2.9,41.37931034482759,42.50000000000001,0.8,0.9,88.8888888888889,0.3,1.6,1.9,2.0,0.5,0.4,1.1,1.6,5.9,No Awards,2015-16
Trevor Booker,28.0,UTA,PF,79.0,2.0,20.7,2.4,4.9,48.979591836734684,0.2,0.5,40.0,2.3,4.4,52.27272727272726,51.02040816326531,0.9,1.3,69.23076923076923,2.1,3.6,5.7,1.1,0.7,0.5,1.0,2.1,5.9,No Awards,2015-16
Iman Shumpert,25.0,CLE,SG,54.0,5.0,24.4,2.1,5.6,37.50000000000001,0.8,2.7,29.629629629629626,1.3,2.9,44.827586206896555,44.642857142857146,0.7,0.9,77.77777777777777,0.6,3.2,3.8,1.7,1.0,0.4,1.1,2.2,5.8,No Awards,2015-16
Ty Lawson,28.0,2TM,PG,66.0,13.0,21.4,2.1,5.4,38.88888888888889,0.5,1.6,31.25,1.6,3.7,43.24324324324324,43.51851851851852,0.9,1.3,69.23076923076923,0.4,1.4,1.8,3.6,0.8,0.1,1.4,1.3,5.7,No Awards,2015-16
Ty Lawson,28.0,HOU,PG,53.0,12.0,22.2,2.1,5.4,38.88888888888889,0.6,1.8,33.33333333333333,1.5,3.6,41.666666666666664,44.44444444444444,1.1,1.5,73.33333333333334,0.4,1.3,1.7,3.4,0.8,0.1,1.5,1.3,5.8,No Awards,2015-16
Bismack Biyombo,23.0,TOR,C,82.0,22.0,22.0,1.9,3.5,54.285714285714285,0.0,0.0,0.0,1.9,3.5,54.285714285714285,54.285714285714285,1.7,2.8,60.71428571428572,2.2,5.8,8.0,0.4,0.2,1.6,0.9,2.7,5.5,No Awards,2015-16
Larry Nance Jr.,23.0,LAL,PF,63.0,22.0,20.1,2.5,4.8,52.083333333333336,0.0,0.2,0.0,2.5,4.6,54.34782608695653,52.083333333333336,0.5,0.7,71.42857142857143,1.6,3.3,5.0,0.7,0.9,0.4,0.7,2.0,5.5,No Awards,2015-16
Lavoy Allen,26.0,IND,PF,79.0,28.0,20.2,2.4,4.7,51.06382978723404,0.0,0.0,0.0,2.4,4.7,51.06382978723404,51.06382978723404,0.6,0.9,66.66666666666666,2.1,3.3,5.4,1.0,0.3,0.5,0.9,1.9,5.4,No Awards,2015-16
Tony Snell,24.0,CHI,SF,64.0,33.0,20.3,2.0,5.3,37.735849056603776,0.9,2.4,37.5,1.1,2.9,37.931034482758626,46.22641509433963,0.5,0.5,100.0,0.3,2.8,3.1,1.0,0.3,0.3,0.8,1.6,5.3,No Awards,2015-16
Alonzo Gee,28.0,NOP,SF,73.0,38.0,22.4,1.8,3.5,51.42857142857144,0.2,0.8,25.0,1.6,2.7,59.25925925925925,54.28571428571429,0.6,0.9,66.66666666666666,0.8,2.5,3.4,1.0,0.9,0.2,0.8,2.3,4.5,No Awards,2015-16
Lou Williams,30.0,2TM,SG,81.0,1.0,24.6,5.3,12.3,43.08943089430894,2.0,5.5,36.36363636363637,3.3,6.8,48.529411764705884,51.21951219512195,5.0,5.6,89.28571428571429,0.3,2.2,2.5,3.0,1.0,0.2,2.0,1.1,17.5,6MOY-3,2016-17
Lou Williams,30.0,LAL,SG,58.0,1.0,24.2,5.6,12.7,44.09448818897638,2.1,5.5,38.18181818181819,3.5,7.2,48.61111111111111,52.362204724409445,5.2,5.9,88.13559322033898,0.2,2.0,2.3,3.2,1.1,0.2,2.1,1.2,18.6,No Awards,2016-17
Eric Gordon,28.0,HOU,SG,75.0,15.0,31.0,5.5,13.5,40.74074074074074,3.3,8.8,37.49999999999999,2.2,4.7,46.808510638297875,52.96296296296297,2.0,2.3,86.95652173913044,0.4,2.3,2.7,2.5,0.6,0.5,1.6,2.0,16.2,6MOY-1,2016-17
Wilson Chandler,29.0,DEN,SF,71.0,33.0,30.9,6.1,13.2,46.21212121212121,1.5,4.6,32.608695652173914,4.5,8.6,52.32558139534884,51.89393939393939,2.0,2.7,74.07407407407408,1.5,5.0,6.5,2.0,0.7,0.4,1.6,2.4,15.7,No Awards,2016-17
Jordan Clarkson,24.0,LAL,SG,82.0,19.0,29.2,5.8,13.1,44.274809160305345,1.4,4.3,32.558139534883715,4.4,8.7,50.57471264367817,49.61832061068702,1.6,2.0,80.0,0.6,2.4,3.0,2.6,1.1,0.1,2.0,1.8,14.7,No Awards,2016-17
Tim Hardaway Jr.,24.0,ATL,SG,79.0,30.0,27.3,5.3,11.5,46.08695652173913,1.9,5.3,35.84905660377358,3.4,6.3,53.96825396825397,54.347826086956516,2.1,2.7,77.77777777777779,0.4,2.4,2.8,2.3,0.7,0.2,1.3,1.3,14.5,6MOY-10,2016-17
Enes Freedom,24.0,OKC,C,72.0,0.0,21.3,5.6,10.2,54.90196078431373,0.1,0.5,20.0,5.5,9.7,56.70103092783506,55.392156862745104,3.1,4.0,77.5,2.7,4.0,6.7,0.9,0.4,0.5,1.7,2.1,14.3,6MOY-8,2016-17
Zach Randolph,35.0,MEM,PF,73.0,5.0,24.5,5.9,13.2,44.6969696969697,0.3,1.3,23.076923076923077,5.6,11.9,47.05882352941176,45.83333333333334,1.9,2.6,73.07692307692307,2.5,5.7,8.2,1.7,0.5,0.1,1.4,1.9,14.1,6MOY-4,2016-17
Will Barton,26.0,DEN,SG,60.0,19.0,28.4,4.9,11.1,44.14414414414415,1.5,3.9,38.46153846153847,3.5,7.2,48.61111111111111,50.9009009009009,2.4,3.2,74.99999999999999,1.0,3.4,4.3,3.4,0.8,0.5,1.6,1.8,13.7,No Awards,2016-17
